author,text,likes,published_at
@annaouchi6106,Dee is over 40,0,2025-07-28T20:10:42Z
@elviskent9104,Hawa watu wametupanga,0,2025-07-28T20:10:39Z
@AnnKibe-u5t,Najua hii interview itahit 1M after some few days😂😂❤❤❤,0,2025-07-28T20:10:20Z
@Diantelyrics-h4x,🤣🤣🤣🤣🤣🤣ati harusi ili cost 500 million gown  1.6 million suti  yake 1.7 yake pekeake mabeshte 2.2 million kijana tema chaves 😂😂😂😂😂😂😂😂😂😂 ata jaba aiezi leta story kama hii😂😂😂😂😂😂cake ilikua impotent from dubai chaves mbaya 😂😂😂😂😂😂😂😂😂😂,1,2025-07-28T20:10:01Z
@wheelituponline,Big up Theee Patelos,1,2025-07-28T20:09:27Z
@wheelituponline,Big up Patelo,1,2025-07-28T20:09:00Z
@savo_ke9845,Nipate msichana mdogo kama huyu pls😔😊,1,2025-07-28T20:09:00Z
@miriamkusele,Ka uko kwa bed ukiwatch gonga like ukinipitiangaa😂😂,512,2025-07-28T20:08:48Z
@JoanRechael,😂😂😂😂 fife hundred million 😂,0,2025-07-28T20:08:28Z
@tracysonia92,"ilove this lady, very smart  , pesa haidai kelele ❤❤",0,2025-07-28T20:08:20Z
@Roncita-c5k,My first time watching Obina show because of this new wedded couple,98,2025-07-28T20:07:43Z
@ireneotieno5019,I enjoyed this for real ❤,0,2025-07-28T20:07:41Z
@chrisarsenal5,Ati mengi sumu😅,0,2025-07-28T20:07:04Z
@ronaldotieno5389,"Nimetoka Instagram,,,mpasho gram 😂",0,2025-07-28T20:06:48Z
@HANNAHMUTHONI-x4v,Mm kwanza nimetoka kwa wedo😂😂,1,2025-07-28T20:06:19Z
@only_wamboi,A beautiful wife ❤,1,2025-07-28T20:06:07Z
@TrizzerOnamu-cn7ph,Leo nayo sikua nmecheka thanks partelo😂😂,0,2025-07-28T20:06:01Z
@only_wamboi,Nataka Kama huyu 😅,0,2025-07-28T20:05:47Z
@mchelseadoryn254,500M ....aje ...hivo tuu😂😂😂😂😂😂😂😂😂😂😂,22,2025-07-28T20:05:42Z
@tembeakenya254media,Huyu jama ako on his early 30s dem ako on her late 40s early 50s make up imeweza na dooh imelinda ngozi,8,2025-07-28T20:05:26Z
@rhodakerubo1626,Hii nayo haingenipita hata kidogo 🎉,3,2025-07-28T20:05:22Z
@annaouchi6106,Dee am happy for you to get married the second time,3,2025-07-28T20:05:03Z
@ednakiariethuku.mamasafi5480,I love them and congratulations to the newest couple in town,7,2025-07-28T20:04:53Z
@MiriamOholo,Wooow amazing,0,2025-07-28T20:04:40Z
@Jrect254,the more you dig into the question the more you be confused,0,2025-07-28T20:03:42Z
@GraceMoraa-z1y,The more you dig the more you be confused 😅 thankyou 🥰❤️,1,2025-07-28T20:03:42Z
@faridahissah,Wenye tumefika sai tugonge like ❤❤,3,2025-07-28T20:03:04Z
@lilbraxtonmwamburi7980,Nime realise patelo actually knows what to answer when to answer instead of answering rudely he just fares something inakuacha hanging...like abt kids how the ivent costed he is like why should i spill all this info silazima mngam btw so he just confuses you....aura iko top notch wallah🎉🎉🎉🎉,0,2025-07-28T20:02:15Z
@user-er2ws9pq3p,ivo tu!😂,0,2025-07-28T20:02:08Z
@MiriamOholo,She's very shy,0,2025-07-28T20:01:28Z
@collinsmoseti8056,munez hapa angegeuiziwa mbaya😂😂😂,0,2025-07-28T20:01:17Z
@Marty_Claudia,Partelo claims he met Dee 2 years ago but seemingly they have a 20 year old kid!!😂😂Enyewe the more you dig the more you are confused😂😂,0,2025-07-28T20:00:04Z
@samkamau4117,Was a good one🤣🤣🤣,0,2025-07-28T20:00:04Z
@MiriamOholo,😅😅😅,0,2025-07-28T20:00:00Z
@EstherKamau-zr2cq,Huyu ni comedian walae😂😂😂😂😂,4,2025-07-28T19:59:43Z
@RuthMwanje,😂😂nasikia kunyoraaaa,0,2025-07-28T19:59:16Z
@LarryAllins,"Hiyo side ya cake ni ukweli,,I was the pilot 😊😊",7,2025-07-28T19:58:46Z
@GregoryKaramu,This guy is smart 🤓🤓 i knows what to answer.... You can tell the leader 😺,1,2025-07-28T19:58:45Z
@margiemweru1833,I need subtitles bana. 😂😂,0,2025-07-28T19:55:54Z
@lizwalleng,Nimeishi obinna show and lemmi tell you this one gonna blow up this channel 😂 he is funny calm lady ezin its awesome ❤❤,4,2025-07-28T19:55:41Z
@pinchezmalcomx-tc5sh,Ati mchelee na whaaaaaat😂😂😂,2,2025-07-28T19:54:30Z
@TrizzerOnamu-cn7ph,Walevi hukua na akili aki,0,2025-07-28T19:52:49Z
@lucywanjiru9107,I don't watch this shows but this is a Must watch,14,2025-07-28T19:52:43Z
@empress-s2g,"Obinna :hustle ni gany?
Patello;Mi ni mnisaa,mentor ,manager, youth leader😂😂🙌",1,2025-07-28T19:52:34Z
@phidelismartina4443,HII IMESHINDA ADI JP2025😂😂😂😂😂😂,3,2025-07-28T19:52:28Z
@SharonKarambu-po4gj,This couple is cool❤,0,2025-07-28T19:52:08Z
@haronkingtv1759,Mnisa is vipi?,0,2025-07-28T19:51:44Z
@EstherWanjiku-k1j,He is humble and the wife too❤,0,2025-07-28T19:50:31Z
@ryanblaze18theblazer60,"500M,that's not possible,money doesn't make that kind of noise",0,2025-07-28T19:50:22Z
@ShelderKerubo,❤❤,0,2025-07-28T19:49:41Z
@tracyojukwu4364,When I grow up I want to be like dee,0,2025-07-28T19:49:21Z
@Maria_shan,😂😂wacha nirudishe meno ndani 🤭😏..guys mnipitie please 😢😢,1,2025-07-28T19:49:08Z
@HESWYLDER,The more you dig in to the questions the more you get confused 😂😂,80,2025-07-28T19:49:00Z
@auntiewasweden5332,She has beautiful eyes imagn when she was toddler not now that she's in her early 20s,2,2025-07-28T19:48:39Z
@deedave7937,Huyu ni boyz na mama yake😅,0,2025-07-28T19:48:22Z
@BrarelciaTalia,"Inaanzanga ivi alafu kesho uskie "" uyo obinna ni mtiaji maze joh """,2,2025-07-28T19:47:38Z
@MiriamOholo,Obbina waaah,0,2025-07-28T19:47:23Z
@Clivekegode,Hii mapenzi ya patelo na dee inauma watu the comments 😅 anyway that's true love,0,2025-07-28T19:46:44Z
@Missberny345,The more you dig in the more you get confused 😂😂😂😂😂😂😂😂,0,2025-07-28T19:46:26Z
@estherchebosei,The lady is learned!!,1,2025-07-28T19:45:37Z
@christinejakobsen6633,❤❤❤,0,2025-07-28T19:45:36Z
@deonkygo,500million😂😂😂,0,2025-07-28T19:45:31Z
@Shikswanjiks,Why does the lady look older than 29,0,2025-07-28T19:44:56Z
@jobmueti3741,Tiktok dci kali sana,0,2025-07-28T19:44:40Z
@KemiBlessings-ij4yc,Started watching at 70k views and it's 100k halfway,0,2025-07-28T19:44:22Z
@KastarKaitu,Kama unafika sai uku tufaa kujuana Pinga like,11,2025-07-28T19:44:10Z
@evelynsyombua6245,Michele na kebab😂😂😂😂😂😂,0,2025-07-28T19:43:48Z
@Machedah,"Vj patelo,,, Sku zombo",0,2025-07-28T19:43:39Z
@douglasmakokha,"Ata death haiwezi,walai napenda hii relationship 😊😊😊",1,2025-07-28T19:43:01Z
@LoiseNjeri-c7g,😂😂😂😂ghetto love,0,2025-07-28T19:42:38Z
@OCHIENGOJIEM,Huyu ni dem wa mbogi..eti as a friend she can only talk when the husband is there 😅,14,2025-07-28T19:42:13Z
@NancyNanny001,Oga leo umepatana na morio team utakoma 😂😂,1,2025-07-28T19:42:07Z
@sherryadhiambo1967,"Hiyo part anasema we bought a champagne to the bus 

Anamaanisha inakaa coded",0,2025-07-28T19:41:54Z
@Utdmetro,"When you are big you are big, ata politicians wanaskia wivu ju ya hiyo wedding",1,2025-07-28T19:41:26Z
@MargaretNjau-zx4qd,Lakini partelo apo kwa 500m ametupima😂😂😂,0,2025-07-28T19:41:11Z
@machariawawairimucmg3963,I don't want to judge but these two had a lot in their hearts and even how they earn....End of my observation,0,2025-07-28T19:41:03Z
@reginamulote1598,This guy Is funny😅😂,2,2025-07-28T19:40:50Z
@kevinconnectshow,locked hapa Dagoretti,0,2025-07-28T19:40:27Z
@johnnyM4,Huyu kijana ni mjanja sana. Hawezi wapee information mnataka😂😂😂 najua Kuna wenye mlikua mnangonja msikie venye amepiga kata na tisa uku nje,1,2025-07-28T19:40:15Z
@alexnathan5943,For the 1st time Obinna is so cautious with how he handles this guests and what to ask 😝😝😝,5,2025-07-28T19:40:15Z
@sharonchepchumba3275,Magoshodo ni machura 😂😂😂😂😂,1,2025-07-28T19:39:12Z
@Nyar_abandu,My first time watching this show juu ya this couple,1,2025-07-28T19:38:50Z
@JJj-q9j2h,Mimi ndo naingia saizi 😅hii lazima nione full,0,2025-07-28T19:38:28Z
@NoonkoMarook,26yr rising a 20yr old 🤔,0,2025-07-28T19:38:23Z
@jamalgarvey254,Hapo kwa 500m ziii😂😂😂,0,2025-07-28T19:38:03Z
@lilbraxtonmwamburi7980,I love the energy..imagine alot of us...when we find greener pastures we forget the friends we hustle with but this wedding had aura..the best of the best...love won..i swear they are the realest pple av seen...they aint acting na wallah nimeenda page ya patelo av actually seen him go on  one knee they have dated kwa mda wako kwa peng wakiwatch ball matching white t.shirts..they are soo cute together...mapenzi iko apa ni true..real love right here..❤❤,79,2025-07-28T19:36:40Z
@Adan-h6v,Wewe unajua meaning ya real estate 🫡❤,0,2025-07-28T19:36:34Z
@Mumyone,This guy knows the limit kitu ya kuongezea na kitu ya kumute Ako na limit tu yake,94,2025-07-28T19:36:33Z
@HellenMuzami,"I,am speechless salute to this man much love 👊🤛",5,2025-07-28T19:36:17Z
@KipsangDennis-r2x,Man-city oyaaah❤,0,2025-07-28T19:35:57Z
@briankariuki6477,Street wise smart  kila kitu smart  big up,0,2025-07-28T19:35:07Z
@AllkBeka-s8o,Kuna morio wa mbogi ya patello amevaa kangol anacheka ka rayaaaa isiyo ya kawaida anakaa rapcha!!!!😂😂😂,0,2025-07-28T19:35:06Z
@juliewanyingi3909,Soo many gaps,0,2025-07-28T19:34:47Z
@Mdosi-h7n,94k  in 5hrs❤🎉,1,2025-07-28T19:34:38Z
@MoriasiNyabuti,Ata death iwezi😂😂🫵wakudumu,0,2025-07-28T19:34:18Z
@momigz5453,Another day to remind you ...kids from rich families believe in true love it's the broke ones who flex standards they can't live out own their own..,0,2025-07-28T19:33:05Z
@IvoneKinyua,The moment ametaja Man City am happy😂😂😂,0,2025-07-28T19:32:57Z
@ClarisAtsiayashivairo-b4w,"Hello,hello obina show live..Niko ndani kama mfuko wa shirt",0,2025-07-28T19:32:33Z
@kenkipngetich-u4r,Niko locked,0,2025-07-28T19:31:53Z
@josephayieko2059,"Obinna : how much was the wedding?
Partello:500 M
Obinna:Aiiiii,aje ?
Partello:hivo tu 
😂😂😂😂😂😂😂",0,2025-07-28T19:31:14Z
@raphaelkioko-4076,Ama the guy mean 500 thousands Obina????,0,2025-07-28T19:31:05Z
@suppersports7100,Interview safi,0,2025-07-28T19:30:51Z
@KemiBlessings-ij4yc,Obinna is trading lightly....😅😅😅,0,2025-07-28T19:30:49Z
@jubilientjubilee,Mengi sumu 😂😂,0,2025-07-28T19:30:44Z
@dariusIngabi,Jeshi ni mob adi munezz awezi bongaa😂,0,2025-07-28T19:30:33Z
@carolinemwelu1155,"Interview of the year, hii nayo iliweza",1,2025-07-28T19:30:31Z
@faithakamuran5491,Everything hapa na ni millions😂😂,0,2025-07-28T19:29:56Z
@deonkygo,Mwenye anaona huyu ameekwa na mumama 😂😂,1,2025-07-28T19:29:12Z
@PaulOmondi-d2o,Huyu Boyz anahitaji kiboko,0,2025-07-28T19:28:53Z
@LarryAllins,Huyu Dee sio mzee ni vile alizaliwa mapema,13,2025-07-28T19:28:06Z
@lilbraxtonmwamburi7980,I love this couple...true dif of love..doesnt matter watu waki hate i love them...keep winning God siku zombo🎉🎉,1,2025-07-28T19:27:26Z
@muthonievyonne,"Such a leader😍
No wonder dee anampenda",0,2025-07-28T19:26:55Z
@ShanaySera,Kenyan Escobar,0,2025-07-28T19:26:52Z
@fredmaina-nc2dr,kama imekunyce piga like joh😂😂,0,2025-07-28T19:26:50Z
@naohlove4972,Woow great.. thanks Obinna. He acknowledge God 🙏,2,2025-07-28T19:26:36Z
@reincomics7771,The more you dig the more you get confused 😅😅😅smart guy,0,2025-07-28T19:26:28Z
@loicendulevenzuki5591,"Kwani  mko idle aje wakenya  , nimeanza kuwatch  ikiwa 80000, saa hii mko 90000😅😅. The more you watch , the more you get confused",0,2025-07-28T19:26:15Z
@byronekelvin832,Thats ny guy patello💪🏻🙌,0,2025-07-28T19:26:05Z
@kaguthiii,"Aki, he should get into 🎬  he is good ❤Diana you have teach me a reason 😊",3,2025-07-28T19:25:07Z
@pinchezmalcomx-tc5sh,Wee obinna unanilet down😂 kwani ujui Barshosho 😅,1,2025-07-28T19:25:00Z
@Directorsailors,Obizeee 🔥🔥🔥,0,2025-07-28T19:24:56Z
@VirginiaMiss-x6j,Hivo vile my husband amesema🙌🏻 wakudumu yenyewe watadumu🙌🏻🙌🏻,19,2025-07-28T19:24:07Z
@victoriangugi3323,The lady is so beautiful 🤩 MashAllah,1,2025-07-28T19:23:16Z
@adamsmunene4322,Man city💙,1,2025-07-28T19:22:57Z
@maurice_faith,Oga Obinna anauliza maswali carefully na anaogopa mbaya😂,3,2025-07-28T19:22:24Z
@Davidokeke05,Anakaaaaa kajala😂❤,1,2025-07-28T19:22:12Z
@bakhitaesther6751,Hii ndio love Nadai,0,2025-07-28T19:21:28Z
@shaniashaz4586,Am here after seeing the bride push a certain aunty😂she must be a no nonsense gal,0,2025-07-28T19:21:17Z
@EuniceLorogoi,Hapa kama ujui chenye inaendelea   utafloat ady mwisho😂😂,1,2025-07-28T19:21:15Z
@robertmasha1846,Mwambie naskia kunyoraaaaa imefungwa,0,2025-07-28T19:21:04Z
@truetaleswithmoh6238,I couldn't miss this for anything!!! I love this couple already 😂.,2,2025-07-28T19:20:43Z
@edithwambui9062,Obina ati asanta asanta😅😅,0,2025-07-28T19:20:22Z
@lucymbogo9971,Diana is almost 60 years. I know her from those days at the village market. She has older children than Pertelo,1,2025-07-28T19:19:26Z
@wambui_miss,Sielewi kitu but nawatch😂😂😂,2,2025-07-28T19:19:22Z
@EstherMutali-r5h,Hapo kwa wedding gown it could be true. I just learned how expensive wedding gowns can get when I was shopping for one last year.,18,2025-07-28T19:19:03Z
@aimeeofficial7405,Mbona diana uso anakaa shosho namyaka nasikia nikidogo,2,2025-07-28T19:18:48Z
@faithnjiiri6407,Ruto kujia hawa wakulipe tax we rest abit 😂,0,2025-07-28T19:18:32Z
@paulmacharia-c4q,Leta katelo asamalize hii stori,1,2025-07-28T19:17:29Z
@RachelWangondu,"Sijawahi bambika na interview kama hii. Partelo ako sawa sana. 
1. Serious 
2. Funny
3.Focused",35,2025-07-28T19:17:25Z
@p33rrrll,This lady is way older than 29....if she has 3 kids and the first born is 20.....????,0,2025-07-28T19:17:22Z
@ianmutua8940,500M Tawe😂,0,2025-07-28T19:17:17Z
@missdeelately5206,I have seen a future of these couple and they will be interviewed again when they are saved,1,2025-07-28T19:16:59Z
@Abbeywanasi,Team Obizeeee mnipitie madzeee❤Mii ni upcoming,2,2025-07-28T19:15:50Z
@michysmiley.,Let me tell you Maina 😂😂Dee is the leader of the pack 💯indeed still water run deep,95,2025-07-28T19:15:48Z
@Misslucieofficial,Hawa nao wanabamba tu mafala 🙄,1,2025-07-28T19:15:46Z
@khaomafeizun,This guy's vibe😅😅😅😅😅😅,0,2025-07-28T19:15:16Z
@sancolloh,who else is watching while smiling ☺ ☺,22,2025-07-28T19:15:03Z
@_mulayi5966,"The guys ghetto persona might mislead you to think he's in charge but that lady is giving 'Madame' vibes and he is at her mercy. Give it time, you'll see. God save our young men, they are in trouble🙏.",12,2025-07-28T19:14:51Z
@yassinsimba5179,I knew this would happen 🎉,0,2025-07-28T19:14:29Z
@fauzianyambura1047,Why is the girl having a black eye and she is not comfortable looking at the camera 😢,0,2025-07-28T19:14:17Z
@cynthiachege9621,Apa obinna wrong move unanyambishwa😅😅,0,2025-07-28T19:14:03Z
@SecrecyTv-f5n,Patello na Dee siku zombo❤❤❤❤,0,2025-07-28T19:14:00Z
@petermuraya6451,Chocha,0,2025-07-28T19:13:45Z
@moembithi363,EAST SIDE SIKU ZOTE 😂😂😂😂🎉🎉🎉🎉🎉🎉🎉,0,2025-07-28T19:13:26Z
@FaithKendi-bh5tu,Nani amewatch sa Ii akujie mechi😅😅,0,2025-07-28T19:13:25Z
@ngeshiiiichannel,Nani hajaoa tushtue watu pia😂,0,2025-07-28T19:13:20Z
@fahadadisparta555,😂😂🙌🏾 Dee amesema n raundi 14 supuuu 👍🏾,0,2025-07-28T19:13:08Z
@gaturojr8579,These Guys have made me watch Obinna 😂😂😂😂,0,2025-07-28T19:12:40Z
@theemuthuis1020,Hii itakua number one on trading ❤ 🔥,1,2025-07-28T19:12:39Z
@wangechirhodah9687,Yakudumu itadumu😂😂😂😂,0,2025-07-28T19:12:14Z
@GithuiKagema,The more you dig in to the question the more you be confused,0,2025-07-28T19:12:07Z
@kimwisemanke,😅🤣For those Of Us whom don't have data Has the wedding continued...,0,2025-07-28T19:12:06Z
@ThomasJoel-u5q,Obinna amegwaya 😂,0,2025-07-28T19:11:44Z
@lastbornlasty2408,Aty the more you dig into the question the more you get confused 😂😂😂Wenye wana digi wana digi😂😂😂,1,2025-07-28T19:11:32Z
@catewanja1049,Tip: leave people in suspense😂😂,0,2025-07-28T19:11:15Z
@phoebeedward2505,Very beautiful lady and very humble but super rich,5,2025-07-28T19:10:34Z
@floderrick2402,Wao I was also in khalsa south c in the 80's though,0,2025-07-28T19:10:28Z
@esthermwanzia4832,Ng'ombe sasa turudi zizini ni masaa ya kukamuliwa😂😂😂😂😂,2,2025-07-28T19:10:26Z
@danielmarenya5480,Niko locked,0,2025-07-28T19:10:22Z
@Mmmmmhhhh1,"Management pia wako high aii waanze YouTube wallai😂😂 and his boys are so respectful towards Dee na yeye ako na priorities vizuri, gangster but he respects his wife",14,2025-07-28T19:10:14Z
@princepedro6543,"Nimeingia huku 8pm views zikiwa 54k Sahi ni 81k 😂🔥🔥
Likes za partelo zishuke kitop-shotta",0,2025-07-28T19:09:54Z
@ThomasJoel-u5q,Lady mafia boss,2,2025-07-28T19:09:23Z
@puritykendi6031,Kweli,0,2025-07-28T19:09:23Z
@elijahokemwa7577,Huyu boiz ako na meno 💯,1,2025-07-28T19:07:52Z
@juliekirui7520,Get involved with your project hapo sawa,0,2025-07-28T19:07:05Z
@MutuaDominic-k6k,Naskia kunyora got me😂😂😂,1,2025-07-28T19:06:35Z
@RichardKelly-v4g,Captain... Morgan 😅😅😅,1,2025-07-28T19:06:21Z
@waneyn,Wakudumu😂one of the best episodes I've watched on this channel,5,2025-07-28T19:06:16Z
@Sharron_Mutindi,Team kupitiana let's connect and grow together ❤,0,2025-07-28T19:06:01Z
@fredmaina-nc2dr,"😂😂hatuna maonii, isikue tunapangwaa",0,2025-07-28T19:05:37Z
@maimunapili1416,Leo obinna  amekomaa😅😅😅😅😂😂😂😂,0,2025-07-28T19:05:14Z
@nyandatesther6045,Obinna Leo umejipata 😂😂😂  the more you dig into questions the more you get confused 😂,1,2025-07-28T19:05:13Z
@Dahkimz,Captain morgan 😂 iko vulanga,1,2025-07-28T19:04:54Z
@LoiseNyambura-tt5wl,I had to watch this 😅😅,0,2025-07-28T19:04:46Z
@ElizabethOsebe,❤❤Lovely,0,2025-07-28T19:04:33Z
@edithwambui9062,Obina najua after show ulienda kuwatch ka spectre 😂😂,0,2025-07-28T19:04:14Z
@selamiafrica6115,Machura 😂😂😂😂😂🐸🐸!! Hakuna mwanaume anataka chura😂😂😂,0,2025-07-28T19:03:53Z
@maurinejeruto5880,Partelo is actually an alpha male,3,2025-07-28T19:03:52Z
@solomonmutuku7224,Wakudumu watadumu,1,2025-07-28T19:03:32Z
@roseadhiambo2826,Eternal love ❤❤❤❤❤,0,2025-07-28T19:03:14Z
@nimrodNgaira,Mmeuliza khaligraph jones anasema aje😂😂😂just saying,1,2025-07-28T19:02:08Z
@e.nirungu1558,The more you dig in the Question the more you get lost 😂🔥,1,2025-07-28T19:01:20Z
@MzeeMzima-c1c,Leo obinna amepata dawa yake 😂😂😂 man like patelo,0,2025-07-28T19:01:12Z
@ErickNdunda-rx6ye,Mchele na kebab,0,2025-07-28T19:00:48Z
@anneojowi7774,"Vile oga leo ametulia, anajua akimess kidogo mbogi wanatoa kidi ha ha ha bulandaaaaa😂",0,2025-07-28T19:00:33Z
@lewisent2818,Patello anatambua barshosho🤛,0,2025-07-28T19:00:25Z
@lydiakathure-f5y,Nahitaji interpretor,0,2025-07-28T19:00:24Z
@douglasmakokha,"500 million wuee,huyu msee Ako na doo aje",0,2025-07-28T19:00:22Z
@tonnykante1780,Kante,0,2025-07-28T19:00:13Z
@geofreykariuki1998,Uyuu dem akona black eye,3,2025-07-28T18:59:58Z
@joshmwangi6912,Dress 1.6 million😂😂😂 mtaniua😅,1,2025-07-28T18:59:54Z
@ivybecky4292,Rule no. 1never say too much 😂😂,77,2025-07-28T18:59:54Z
@xst_ine,Hana come back 😂😂💔,0,2025-07-28T18:58:58Z
@olimaB794,Love this guy 😂,0,2025-07-28T18:58:45Z
@agnesmwau9034,I have never watched Obinna since Dem wa Fb atoke but leo nime watch hii,6,2025-07-28T18:58:14Z
@bonnventureKamau,Ana support Mancity na Arsenal 😅,0,2025-07-28T18:58:13Z
@estherchebosei,Patelo na Dee me dai love like these😊😊kama si hivi guys sitaki😅,1,2025-07-28T18:58:08Z
@elizabethnyawira-p5y,Wesee wali pile kirumaa mchele Na kebab cake pia ikalewesha yoooh,0,2025-07-28T18:58:00Z
@sushi4pf491,This is funny 😂,0,2025-07-28T18:57:40Z
@mchimazalitheheadgirl9292,Lazima huyu chali anapiga kitu smart weeuh 😄 🤣 😂 😆 😄  ame tame dem akanyenyekea so humble aki,0,2025-07-28T18:57:24Z
@perrismakena2946,Yes,0,2025-07-28T18:56:59Z
@norahyrron,Nimecheka vibaya sana 😂😂😂😂😂😂,0,2025-07-28T18:56:45Z
@VallaryOtieno-q6f,500 million alafu anabonda😅😂,0,2025-07-28T18:56:04Z
@QubitTriode,Wakudumu watadumu,1,2025-07-28T18:55:41Z
@kiprotichfrank4935,"Hawa ndo wasee wakiachwa kuranda randa , Kenya itakua kama Haiti. Jamaa anakaa gangster hatari sana",0,2025-07-28T18:55:18Z
